1570248,Bencesumi,0,1,26,807
1570252,jgabor2530,263,4,15096,377
1570267,kerekes.ricsi99,263,2,17104,369
1570271,ragyoro,354,3,9662,416
1570293,pkhnmd,0,2,9344,420
1570295,Walkman95,49,6,22473,349
1570341,Lajosmizse,326,26,118533,210
1570351,CarteDior,0,1,26,808
1570365,Grent,263,1,899,573
1570380,MZ258,326,12,51602,278
1570386,Lezalit,359,20,87312,234
1570387,Zsoltika01,375,1,1814,531
1570397,Edemmm035,263,1,1922,527
1570415,Serbian+drone,326,21,70176,257
1570423,ShadyG,49,18,120000,208
1570435,Vend%C3%A9g570435,0,1,745,583
1570449,Mrgyuri,375,2,11748,399
1570481,SwissDave,374,27,237146,147
1570503,Zolki43,0,1,4061,476
1570543,Razariasi,0,0,0,901
1570551,tominnyo,0,0,0,902
1570559,ABRAK,263,7,20487,355
1570607,Tinus1987,375,1,2815,501
1570611,Dettuppi,263,5,13526,387
1570621,KJ0301,263,22,114524,211
1570622,Flober,130,1,592,597
1570637,popop,0,1,179,671
1570642,%C3%9Ar+Mancs,263,41,194083,160
1570645,Themuvesz,10,1,580,600
1570648,SLAYER,235,7,18022,366
1570649,saxztata,10,4,23853,346
1570650,HotMango,0,2,1467,549
1570653,Advequi05,0,1,209,649
1570654,Bobova,0,1,209,650
1570655,Bulleting,0,1,292,631
1570656,Centor,10,1,233,641
1570657,Confidentd,0,1,213,647
1570658,Crooner,276,1,280,635
1570659,FreakFunny,0,1,236,640
1570660,Funkinte,0,1,203,652
1570661,GriffonCritic,0,1,200,653
1570662,Heaventu21,0,1,245,639
1570663,Homeyer43,177,1,216,645
1570664,HorrayWzy,0,1,181,668
1570665,Ickervide,235,1,293,630
1570666,Immenseew,295,0,0,903
1570667,IonSports,0,0,0,904
1570668,Larium8,0,1,292,632
1570669,Lastingfi,10,1,216,646
1570675,Salcomm,302,0,0,905
1570688,Crediazi,268,1,274,636
1570707,DobosAJuriHarag,375,2,3961,477
1570722,Benya9,263,3,2576,508
1570746,RavemHeart,177,1,5167,458
1570749,Albrom,177,0,0,906
1570762,Adamsson,327,3,7015,441
1570766,Loventer47,0,1,26,809
1570767,Melliansa,0,1,26,810
1570768,MintRocks,0,1,26,811
1570769,MjCrescent,0,1,26,812
1570770,Moldayme,0,1,26,813
1570771,Perfemi,46,1,26,814
1570772,SilverRpg3,296,1,184,666
1570774,WellLuv36,141,1,26,815
1570775,Zonematch9,46,1,26,816
1570776,Accellese20,0,1,26,817
1570777,Aptergy937,0,1,26,818
1570778,Baselvan,141,1,26,819
1570779,Bootypetr,10,1,26,820
1570780,Cindia173,0,1,26,821
1570781,Editorge,177,1,26,822
1570782,FunkWind50,256,1,26,823
1570783,Galatesti,10,1,196,658
1570784,GazerScan,0,1,26,824
1570785,Godut,177,1,26,825
1570786,Grandsp822,0,1,26,826
1570787,Hotpi,177,1,26,827
1570788,Labsto88,0,1,26,828
1570789,Lafarns34,0,1,183,667
1570790,Loyalin,275,1,26,829
1570791,Misterie36,0,1,26,830
1570792,Nekopi,141,1,26,831
1570793,Nsmilebons,286,1,26,832
1570794,Onlineer,0,1,26,833
1570795,Pandong,0,1,26,834
1570796,Poetace42,0,1,26,835
1570797,PrideStar5,0,1,205,651
1570798,Reclandel,0,1,26,836
1570799,Shinymi0,0,1,26,837
1570800,Smartpl32,10,1,189,663
1570801,Stenti,10,1,26,838
1570802,Vanderma6,0,1,199,656
1570803,Wackylift,0,1,26,839
1570804,Worstura21,177,1,26,840
1570805,Wyndcir8,141,1,26,841
1570806,2cuteChone,177,1,26,842
1570807,Arther,0,1,26,843
1570808,Azaleme,0,1,26,844
1570809,Badot42,0,1,26,845
1570810,Bobow86,0,1,26,846
1570811,Bownets272,0,1,41,704
1570812,Buhrshb433,0,1,41,705
1570813,Columnesul,0,1,26,847
1570814,Consonee,299,1,26,848
1570815,Dayex761,256,1,26,849
1570816,forronorbi,326,13,40563,296
1570817,Pestering,0,1,884,575
1570819,-BeRightBack-,237,1,1502,546
1570824,DayMagazine,10,1,41,706
1570825,Dology,0,1,198,657
1570826,EnjoyGravity99,308,1,41,707
1570827,FlashSanta,0,1,41,708
1570828,Gatout,293,1,41,709
1570829,GoobleYes,0,1,41,710
1570830,GriffonUn,0,1,41,711
1570831,IwantAngel75,0,1,41,712
1570832,KittyTactic32,0,1,41,713
1570833,Leancera633,0,1,41,714
1570834,LingHelp420,0,1,41,715
1570835,Positava910,288,1,41,716
1570836,Razuri,0,1,41,717
1570837,SaberYoung240,235,1,41,718
1570838,Slipkorse13,0,1,41,719
1570839,Smoothru,46,1,26,850
1570840,Stevent,0,1,41,720
1570841,Swarfbi7,0,1,41,721
1570842,Vibrantas820,0,1,41,722
1570843,ZolloSelf95,0,1,41,723
1570845,Anting,297,1,41,724
1570846,BeachUpdate5,0,1,41,725
1570847,Bede,0,1,41,726
1570848,ChikkAnnouncer,0,1,41,727
1570849,CommentNotice94,0,1,41,728
1570850,Coquity,291,1,41,729
1570851,Corrievi15,256,1,41,730
1570852,Drayade,256,1,41,731
1570853,Easydd399,0,1,41,732
1570854,Gramists5,0,1,41,733
1570855,HondaStronger,0,1,41,734
1570856,Humantn7,0,1,41,735
1570857,Javalied,177,1,41,736
1570858,Kinde,0,1,177,672
1570859,Mafialewe,0,1,41,737
1570860,Matrixpart54,292,1,41,738
1570861,MsCat953,0,1,41,739
1570862,Murterli,0,1,41,740
1570863,NightShoes,0,1,41,741
1570864,Partsmi,0,1,41,742
1570865,Pezeyeti,0,1,26,851
1570866,RichV243,268,1,41,743
1570867,Sakitt,10,1,220,643
1570868,Scoobyte70,0,1,41,744
1570869,StartInspire,0,1,41,745
1570870,Storiesag2,0,1,41,746
1570871,StringSosa,0,1,41,747
1570872,TeamYes,0,1,41,748
1570873,VitalChiquita,289,1,41,749
1570876,Krinyo1,263,8,14003,383
1570885,Hitacsi,0,10,53963,275
1570887,Akoska69,290,4,30429,321
1570891,galva04,329,1,1061,563
1570903,Csibep%C3%BCr%C3%A9,0,1,26,852
1570947,%3DAllRight%3D,359,18,78933,243
1570953,Lovag+64,371,16,67622,260
1570956,Bulltom,326,1,2214,517
1570997,Gustavo,263,4,11147,405
1571002,DonYuan,374,24,167580,174
1571048,Braddock,374,20,155162,180
1571168,vali3216,0,9,50879,280
1571180,Ferbenc,366,4,10436,409
1571221,nebantsvirag,0,1,26,853
1571255,Vincent,0,1,180,670
1571280,Gabi,10,3,12323,398
1571315,Kriszti0913,375,1,394,618
1571466,Nufi08,0,1,1759,536
1571468,Micra,0,1,459,613
1571554,Balazs1996,0,1,200,654
1571563,Kislengyel04,375,1,1958,526
1571697,ho3vl7es1g,0,1,26,854
1571723,Kitsune,0,1,26,855
1571752,Timmmm007,0,1,166,676
1571805,Zoli,0,1,26,856
1571846,Kontra,0,1,26,857
1571849,Bajesz001,0,1,26,858
1571856,Riens,0,1,26,859
1571862,Nagy+Viking568,0,1,26,860
1571895,Gawen,0,1,26,861
1571904,Robin,0,1,26,862
1571913,ProAssa,0,1,822,580
1571960,Maki,0,1,26,863
